% # iter+eval+sigma+0+fitness+xbest, seed=398758, Sun Nov 27 02:51:11 2016
1 7 0.887360554313 0 -2.29091754121 -2.41144443787 3.5
2 13 0.659938869053 0 -2.28359196493 -1.83608323946 3.5
3 19 0.643359876581 0 -2.36201752057 -0.579438195206 0.902515386518
4 25 0.595270212302 0 -2.13544686311 -2.07971534053 2.10279352814
5 31 0.713283530789 0 -2.42390779393 -3.0 2.37865137442
6 37 0.608158192297 0 -2.19637255863 -2.16231498131 3.44103393521
7 43 0.453495616014 0 -2.28338356695 -2.55957602658 1.82780259439
8 49 0.410078252939 0 -2.1976246307 -3.0 2.39361739116
9 55 0.432923349102 0 -2.18185245832 -1.51032168226 2.31041717655
10 61 0.385996299931 0 -2.1072325224 -2.09977627508 2.15528709885
11 67 0.313216831814 0 -2.31475195483 -1.78025927724 2.12252164635
12 73 0.298556332768 0 -2.03900343609 -1.78796828675 1.71346929275
13 79 0.264520971179 0 -2.59755678298 -2.13933121555 1.77836354905
14 85 0.236647322538 0 -2.19336086572 -2.50051702514 2.01693088935
15 91 0.220204493113 0 -1.98709939385 -1.97778897768 2.04710612117
16 97 0.239116869554 0 -2.20589332677 -1.96676087011 2.22038011943
17 103 0.340215172381 0 -2.03812910156 -1.88812422991 1.54041106118
18 109 0.479192157029 0 -2.3064523793 -2.01076395099 1.4054917752
19 115 0.584749452383 0 -2.38782188869 -2.28496987269 1.22538464416
20 121 0.548254727841 0 -2.37720654924 -2.24875136913 1.91417611773
21 127 0.610439228581 0 -2.32741259979 -2.64576683533 0.509900227847
22 133 0.669214725047 0 -2.01706111579 -2.96241657072 1.3460964087
23 139 0.490034221032 0 -2.28819214886 -2.74658551463 1.24717723582
24 145 0.516144765879 0 -2.15744344012 -3.0 1.79751653245
25 151 0.590890847516 0 -2.21955198035 -2.83389225332 2.38366523958
26 157 0.50456139895 0 -1.99036233834 -2.88009127703 3.5
27 163 0.56749216429 0 -2.16327937879 -2.3299376366 1.48868050367
28 169 0.727181910324 0 -2.41512854295 -1.90925232756 0.810919635236
29 175 0.691103508673 0 -2.51321393349 -2.13406529725 0.120804173335
30 181 0.514081444286 0 -2.4846440562 -2.16113606304 0.991707560619
31 187 0.530245128323 0 -2.10809886909 -2.54278269393 1.41975294581
32 193 0.42049374481 0 -2.47315461215 -2.37908138961 1.24714517277
33 199 0.389753611388 0 -2.36545328895 -2.44572107654 1.4090380736
34 205 0.331875998418 0 -2.16059165495 -2.10377406721 0.796466709473
