%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=398758, Sun Nov 27 02:51:11 2016
0 1 1 1.0 1.0 1.0 1.0
1 7 0.887360554313 1.0 1.0 1.0 1.0
2 13 0.659938869053 0.960153290685 0.886032562075 0.886032562075 0.960153290685
3 19 0.643359876581 0.857810602993 0.811680196327 0.811680196327 0.857810602993
4 25 0.595270212302 0.937050006739 0.71709602006 0.71709602006 0.937050006739
5 31 0.713283530789 0.820972526944 0.712924391217 0.712924391217 0.820972526944
6 37 0.608158192297 0.87142104873 0.745871743913 0.745871743913 0.87142104873
7 43 0.453495616014 0.816928896332 0.703743524176 0.703743524176 0.816928896332
8 49 0.410078252939 0.739228247218 0.612507319855 0.612507319855 0.739228247218
9 55 0.432923349102 0.693848053909 0.594522754088 0.594522754088 0.693848053909
10 61 0.385996299931 0.774750770992 0.538376994486 0.538376994486 0.774750770992
11 67 0.313216831814 0.713420597091 0.500820948457 0.500820948457 0.713420597091
12 73 0.298556332768 0.636809757734 0.446158736976 0.446158736976 0.636809757734
13 79 0.264520971179 0.571552404881 0.456502856586 0.456502856586 0.571552404881
14 85 0.236647322538 0.529607333944 0.404181089538 0.404181089538 0.529607333944
15 91 0.220204493113 0.503319889428 0.376288552598 0.376288552598 0.503319889428
16 97 0.239116869554 0.50508661807 0.336781092256 0.336781092256 0.50508661807
17 103 0.340215172381 0.505864122123 0.328017893606 0.328017893606 0.505864122123
18 109 0.479192157029 0.564888596344 0.429471855378 0.429471855378 0.564888596344
19 115 0.584749452383 0.694616960407 0.378931486692 0.378931486692 0.694616960407
20 121 0.548254727841 0.733683467312 0.364075417581 0.364075417581 0.733683467312
21 127 0.610439228581 0.684867291253 0.357928576929 0.357928576929 0.684867291253
22 133 0.669214725047 0.773954684603 0.313351550342 0.313351550342 0.773954684603
23 139 0.490034221032 0.726819769985 0.339441180354 0.339441180354 0.726819769985
24 145 0.516144765879 0.646095609481 0.303270589914 0.303270589914 0.646095609481
25 151 0.590890847516 0.590520130821 0.321351529721 0.321351529721 0.590520130821
26 157 0.50456139895 0.676160973743 0.283386672778 0.283386672778 0.676160973743
27 163 0.56749216429 0.605367854918 0.263767302881 0.263767302881 0.605367854918
28 169 0.727181910324 0.631660333928 0.269383044015 0.269383044015 0.631660333928
29 175 0.691103508673 0.688706614738 0.271001671367 0.271001671367 0.688706614738
30 181 0.514081444286 0.672315442329 0.241360213072 0.241360213072 0.672315442329
31 187 0.530245128323 0.604635188037 0.211252125211 0.211252125211 0.604635188037
32 193 0.42049374481 0.593539163403 0.207376547157 0.207376547157 0.593539163403
33 199 0.389753611388 0.541306196751 0.181620784674 0.181620784674 0.541306196751
34 205 0.331875998418 0.473829475271 0.186345122023 0.186345122023 0.473829475271
