% # iter+eval+sigma+0+fitness+xbest, seed=306775, Sun Nov 27 12:52:56 2016
1 9 1.0117985564 0 -2.23094077247 -5.3745328703 -1.05994816682 -1.58882672912 -3.5
2 17 0.872078687874 0 -2.14955939397 -2.46534635826 -1.82371949089 -0.440428392549 -1.24814718067
3 25 0.88311960008 0 -2.25590307419 -6.2779158102 -3.5 0.138926567664 -1.46199239272
4 33 0.830016258064 0 -1.9204517608 -4.01924782537 -3.5 1.56437702937 -1.18517191765
5 41 0.876853455233 0 -2.2669228333 -9.07500650871 -1.87694080954 -0.442511337197 1.04303771955
