% # columns="iteration, evaluation, void, void, void, xmean", seed=313199, Sun Nov 27 13:44:52 2016 # scaling_of_variables: 2.1 2.1 2.1 2.1 2.1 2.1, typical_x: 0
0 0 0 0 0 0.714285714286 0.47619047619 0.952380952381 0.0 0.714285714286 -0.47619047619
1 10 0 0.0 nan 1.04666969968 0.386584597075 1.21337759821 -0.399250365422 0.346826679615 -0.515607078492
2 19 0 0.0 nan 0.0452447445593 0.210895182441 1.41165312915 -0.178037143659 0.913877760241 -0.488952276997
3 28 0 0.0 nan 0.347358324938 0.15665391767 0.958378632423 0.128827962366 0.622373270187 0.135890980893
4 37 0 0.0 nan 0.835636287399 -0.0647753766105 0.942067915971 0.0893142644683 0.0872373669069 -0.178173230102
5 46 0 0.0 nan 0.883161114266 -0.352288267804 0.967921314106 0.00219886123898 -0.121635565253 -0.51334071312
6 55 0 0.0 nan 0.714477324825 -0.416909200634 0.762337451696 -0.109938800862 -0.292632036717 0.0229413288971
7 64 0 0.0 nan 0.49769338756 -0.486092500274 0.784771382893 0.0307853290363 -0.129073502416 -0.352434338768
8 73 0 0.0 nan 0.243085978026 -0.202892396397 0.792233349195 -0.189996456504 0.0313608471359 -0.291111832664
9 82 0 0.0 nan -0.303044593359 0.010274327954 0.662877084273 -0.091716784546 0.199905909201 -0.312324381986
10 91 0 0.0 nan -0.115127998696 0.0886071712348 0.79646894117 -0.0973552959755 0.136929082791 -0.265343547128
11 100 0 0.0 nan -0.16727698054 0.145269940453 0.737871747054 -0.00495482157685 0.140820846898 0.175920125881
12 109 0 0.0 nan -0.517820132276 0.449951445206 0.818909517701 -0.243526321063 0.273889105602 0.301374734881
13 118 0 0.0 nan -0.0910255029114 0.352378413132 0.968244680212 -0.320209957494 0.229732326936 0.412466677132
14 127 0 0.0 nan 0.200083658017 0.157309634401 0.982136689046 -0.365593156624 -0.109562885936 -0.107900424783
15 136 0 0.0 nan 0.396531849426 -0.00508514346341 1.03105953371 -0.238925625038 -0.00926705545672 0.0339896373761
16 145 0 0.0 nan 0.420482288222 0.0228904440954 1.40527307546 -0.233647517005 0.35708521402 -0.0495437893002
17 154 0 0.0 nan 0.18752175222 -0.198428879869 1.1500363879 -0.26013543943 -0.125813360408 0.00562879561326
18 163 0 0.0 nan 0.103366760578 -0.232554438322 1.28449892 -0.26519656618 -0.0529305168477 -0.00892595372789
19 172 0 0.0 nan 0.0916035292905 -0.21527332032 1.53061183033 -0.269743902077 -0.26600849112 0.224869905987
20 181 0 0.0 nan 0.0921862866225 -0.143830166944 1.60642402428 -0.224785963995 -0.0770640308781 0.463405962468
21 190 0 0.0 nan -0.0751301425406 -0.220707873427 1.43751577214 -0.324570968171 -0.0295314670868 0.432165849029
22 199 0 0.0 nan 0.0597563746701 -0.14310039086 1.5745629506 -0.244875439748 -0.271656489249 0.681440942252
23 208 0 0.0 nan -0.101941408226 -0.112069994881 1.76655828343 -0.385344338023 -0.0116568089373 0.643309872177
