% # iter+eval+sigma+0+fitness+xbest, seed=313199, Sun Nov 27 13:44:52 2016
1 10 0.840626688751 0 -2.39222115915 1.98772698644 0.362571139549 1.13247087104 -2.44383583715 0.794933988284 -0.0171199987519
2 19 0.774054446583 0 -2.2095469216 -0.739578852846 0.475915695571 2.69688865464 -0.207787454003 2.0075195722 -0.269340312492
3 28 0.697439174931 0 -2.50854927264 -0.442674921561 0.49876347753 0.488802702215 0.267674278075 0.531963119834 0.290902590625
4 37 0.636781063839 0 -2.35348409923 1.41972627039 -0.0772862172183 1.79321243824 0.394682115068 0.666864085003 -0.338554362275
5 46 0.597782925258 0 -2.25828014171 1.44573546014 -0.881533065824 2.08436149068 -0.586135268518 0.552815054773 -3.5
6 55 0.558610931499 0 -2.44874779437 1.6438869365 0.649557329799 1.11972737755 -1.19397128455 0.0456546661928 0.666797417418
7 64 0.482295459871 0 -2.45439923072 0.737689695196 -0.815298995896 1.84036633721 -0.110368036905 -0.00760813423872 -0.717830916505
8 73 0.430603271666 0 -2.43438157511 0.0720358562269 0.235586969475 1.56709448598 -0.110544520101 0.531277538445 -0.269999784047
9 82 0.456002825429 0 -2.56057285786 -0.544041448592 -0.150874591818 0.927004281312 -0.0924825656169 0.29595159076 -1.23562077231
10 91 0.402280263308 0 -2.38497382672 -0.161653869687 0.457313688552 1.49851580631 -0.0629612701074 -0.790921709148 -1.10344533507
11 100 0.392199533064 0 -2.43633937015 0.15132257846 0.33481181129 1.45837987341 0.224595888177 0.152289348726 0.867136787777
12 109 0.416197473014 0 -2.45235140145 -1.66029199925 1.01847801323 1.63461489601 -0.302977416096 0.561781296336 1.35982150278
13 118 0.400618804075 0 -2.51897491345 0.671006540781 0.352860721638 2.24874165231 -1.0629592206 0.145420254354 1.08325369518
14 127 0.387032481859 0 -2.32427548981 0.392469063223 0.513015353199 2.38538874121 -0.174547968778 0.0169831334687 -0.424337163658
15 136 0.351863299697 0 -2.48569336749 0.771204365506 -0.36144235454 2.24854957166 -0.432515115166 0.365383335916 0.339832895697
16 145 0.392253750544 0 -2.36162869546 0.604964802759 0.0907313022969 3.29555507669 -0.933992392909 0.743399026332 0.379083892217
17 154 0.369708061858 0 -2.51015445458 -0.139278166075 -0.872757985101 2.42495839631 -0.568141336308 -0.876140806877 -0.1024904895
18 163 0.342074505733 0 -2.56481158785 0.0554918341806 -0.0144552465215 2.41453109207 -0.559549239865 0.118101218529 0.362470295048
19 172 0.374375491501 0 -2.51302285953 0.431987315965 -0.464075722416 3.67825742599 -0.639336984387 -1.0231137263 0.384132846211
20 181 0.377770561113 0 -2.48634468915 -1.16208797067 -0.0165812881471 2.78603311026 -0.409987211565 0.559582992736 1.51547348542
21 190 0.33839643894 0 -2.30748931236 -0.0278151665116 -0.710395337262 2.82940834599 -1.01579330103 -0.692047365634 0.924404268069
22 199 0.339226594607 0 -2.19045603507 1.36340348548 -0.69177530792 3.32975569109 -0.620975795462 -1.273306973 1.34978384099
23 208 0.327025723676 0 -2.18860865805 -0.0637371622144 -0.943789958799 4.0 -0.579241733057 0.0867029043221 1.46516304007
