% # iter+eval+sigma+0+fitness+xbest, seed=391692, Sun Nov 27 17:04:31 2016
1 11 0.93166564217 0 -1.65495035927 1.35070557638 -1.06843596166 -3.0 -3.5 3.42147963483 -0.256170739189 1.10030354546 -1.40621003117
2 21 0.851520516402 0 -1.66877346034 -1.20754139355 -0.550791334228 -3.0 -0.150564149091 4.0 2.46544409605 3.62222637875 -3.5
3 31 0.772237804622 0 -2.45445837291 3.59877733491 0.419728068648 2.18266930564 0.0230474935185 2.72483466323 -0.462472527836 -0.111954089206 -0.0560028523011
4 41 0.7526189335 0 -1.98252939625 4.0 2.03401964786 -1.23159285972 -0.171128871663 -0.0409267219175 0.748556067247 1.68531862233 0.0980524855033
5 51 0.702471296704 0 -1.86413865693 4.0 1.80437597797 0.0882278159725 -0.780574980837 4.0 -2.22743610084 1.26023218987 -0.0843658537994
6 61 0.679267135481 0 -1.91045300708 4.0 2.29875213475 -2.05289295537 0.547889753719 1.53412238812 -2.27798229288 3.18872687537 -1.79055828312
7 71 0.641394413394 0 -1.82597802225 2.52412439999 1.04807781822 1.21219823835 2.23167158706 4.0 -0.504686222165 1.10463985204 -0.26653962706
8 81 0.590888704543 0 -1.98897777534 4.0 3.5 1.10912558706 -0.523758457104 4.0 -1.25591833055 -0.347111767818 -1.07754772462
9 91 0.620299206788 0 -2.27590125444 4.0 3.5 0.255494583108 -0.194461322315 3.90190852956 -0.440944185545 3.75264862081 -1.22086215116
10 101 0.639129730591 0 -1.86702473174 3.54054840037 3.5 0.0922356530549 0.840585511863 2.84957857827 -0.595726906094 4.0 -2.43221640724
