% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=328489, Sun Nov 27 16:07:56 2016
0 1 1 0 0 0.999999904495 1.00000006422 1.00000018402 0.999999904382 0.999999762921 0.999999750556 0.999999870979 0.999999776009 1.00000006715 1.00000003458 1.00000014853 0.999999916016
1 12 0.933722326349 0 0 0.956446285835 0.920810246524 0.926077831354 0.927701176027 0.922718258046 0.925947660534 0.924612095906 0.924309806387 0.922728658685 0.93116050482 0.928090156669 0.947856695834
2 23 0.93572244902 0 0 0.967745682588 0.934850763376 0.923483760496 0.929406048284 0.930273269625 0.914947887955 0.924287370392 0.916546601531 0.916642681379 0.935735472703 0.921380812224 0.959543390912
3 34 0.886556313773 0 0 0.908451346561 0.891625032894 0.877629122949 0.876729636537 0.877433034433 0.857797192425 0.865488799696 0.864147909872 0.860174423333 0.881374881944 0.866538013864 0.933516890071
4 45 0.820132911602 0 0 0.832497275897 0.81621825588 0.80501604358 0.799440961543 0.802214063671 0.783776533698 0.792802254579 0.789043955517 0.790334866773 0.806594397374 0.799861975476 0.861864148889
5 56 0.795828807323 0 0 0.800807397161 0.7893938652 0.776165846731 0.766100645942 0.775912220477 0.761970894206 0.770010747881 0.758247137779 0.760698986951 0.779479103325 0.769019084012 0.85556485228
6 67 0.763055891618 0 0 0.760769809079 0.763026432859 0.736346320233 0.728879305647 0.736908418952 0.723437425242 0.734414399312 0.721984098423 0.72338197199 0.754992362783 0.729346496025 0.824347856878
7 78 0.666098316591 0 0 0.65628807023 0.659530229139 0.636339410525 0.628682219294 0.645944367628 0.63171504871 0.634890820891 0.622922417236 0.625100131051 0.650828655419 0.63282525827 0.731987681259
8 89 0.632003410502 0 0 0.618808335907 0.620662978176 0.596458958143 0.590052658396 0.608873336596 0.602744027534 0.601064243123 0.589299005279 0.587959874648 0.613737484613 0.607684259017 0.689078307757
9 100 0.588335432571 0 0 0.57189067014 0.571335791177 0.553668717325 0.555469029897 0.568471455991 0.556467923595 0.554331386664 0.548202012623 0.54379647834 0.564166953193 0.565340304253 0.64184704691
10 111 0.537769564547 0 0 0.521441368261 0.516370869799 0.50252146502 0.503529789071 0.536599235153 0.504646014686 0.500608733877 0.494696019458 0.491637680017 0.511031492434 0.512881176327 0.583152837804
