%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=325831, Sun Nov 27 14:14:30 2016
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 11 0.856960563598 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 21 0.796137273544 1.00993947478 0.971147296913 0.971147296913 0.971147376658 0.971147440412 0.972294180288 0.979589898103 0.989498965602 0.996659998106 1.00993947478
3 31 0.756901936356 1.04627713556 0.943728023402 0.943728023402 0.945422963665 0.948051301786 0.954792218995 0.963014121686 0.97031494934 1.01866681702 1.04627713556
4 41 0.761834510602 1.08102658396 0.920026563617 0.920026563617 0.921136638827 0.932468925012 0.939464725604 0.947667753514 0.973578155913 1.02369312657 1.08102658396
5 51 0.759860978263 1.12125687503 0.902797736932 0.902797736932 0.909105538281 0.916467629997 0.931277296348 0.949594902697 0.958253081252 1.00669498779 1.12125687503
6 61 0.769370476809 1.12379743065 0.890727581745 0.890727581745 0.895508437834 0.904198103938 0.927949556093 0.942049103344 0.961281571199 1.06589914885 1.12379743065
7 71 0.764317894407 1.14621943763 0.869489919072 0.869489919072 0.874071148788 0.892856252748 0.928166836179 0.93396711358 0.973212301191 1.10285139754 1.14621943763
8 81 0.70087138448 1.18093805413 0.855206566164 0.855206566164 0.862516801069 0.875409348204 0.90931681166 0.936191261717 0.97579287247 1.09224789974 1.18093805413
9 91 0.626726059543 1.16026881627 0.83617224881 0.83617224881 0.840378535811 0.872283430489 0.902833972048 0.925903963941 0.981296237234 1.08220454351 1.16026881627
10 101 0.560175330344 1.16404439711 0.81726008452 0.81726008452 0.819456765233 0.870485783453 0.88542896836 0.923047153274 0.964826706328 1.06708663269 1.16404439711
11 111 0.532520898251 1.14230210601 0.796327795105 0.796327795105 0.82223845346 0.858135921537 0.886359730012 0.904552130683 0.969802059107 1.06520525474 1.14230210601
12 121 0.482077397903 1.14072810854 0.776850566952 0.776850566952 0.835136507843 0.840870329368 0.871439981464 0.886561258536 0.973402321043 1.04845662821 1.14072810854
13 131 0.443612080946 1.1219815088 0.768674321051 0.768674321051 0.816966888045 0.836675021251 0.872096443699 0.882754176852 0.961614784809 1.02544312616 1.1219815088
14 141 0.422548350666 1.11062757372 0.750953176605 0.750953176605 0.814406519586 0.816977506743 0.851482246857 0.873039702168 0.960901658996 1.01491978364 1.11062757372
15 151 0.427935097995 1.11350370664 0.737244558389 0.737244558389 0.800477218467 0.823425445989 0.838088457722 0.85842585952 0.956754097194 1.00029702317 1.11350370664
16 161 0.40141731977 1.15471968521 0.722460667306 0.722460667306 0.780332555507 0.815750601788 0.829597191783 0.856348745618 0.933500822646 1.03030432797 1.15471968521
17 171 0.389591345684 1.1824673725 0.719956204174 0.719956204174 0.774925721918 0.793665746698 0.831107780576 0.837777682152 0.934904226033 1.00251577332 1.1824673725
18 181 0.348562771677 1.15770400677 0.733630147579 0.733630147579 0.760210554158 0.783065878191 0.816913057365 0.834122441591 0.922359019318 0.987957601069 1.15770400677
19 191 0.355404744007 1.13482136294 0.719904844956 0.719904844956 0.741763125524 0.773967225085 0.800020129427 0.832615914268 0.945092582979 0.992232582407 1.13482136294
20 201 0.406592172513 1.11225478202 0.70270090842 0.70270090842 0.726486698112 0.778130230844 0.784314243097 0.815432840899 0.951048294062 1.04884388781 1.11225478202
