iteration,	evaluation,	sigma,	axis,	bestever,	best,	median,	worst objective function value,	further	objective values of best
1	9	1.166160268	1.0	-2.35937161717	-2.3593716171661536e+00	-1.51750201932	-2.01881008858	1.0	1.0	1.0	1.0
2	17	1.05077458803	1.38175744618	-2.35937161717	-2.1802119316868267e+00	-1.7280962723	-1.93557992855	0.674158496981	0.674158496981	0.674158496981	0.674158496981
3	25	0.939044382058	1.401924026	-2.35937161717	-2.2949876709854258e+00	-1.53978704928	-1.53986647497	0.674158496981	0.674158496981	0.674158496981	0.674158496981
4	33	0.905885063235	1.4013625668	-2.35937161717	-2.1469545058515291e+00	-1.4975931914	-1.73529391361	0.674158496981	0.674158496981	0.674158496981	0.674158496981
5	41	0.913211571073	1.46841680169	-2.38953319351	-2.3895331935124107e+00	-2.15273112901	-1.76100964958	0.674158496981	0.674158496981	0.674158496981	0.674158496981
6	49	0.780386617855	1.64049109896	-2.47205469356	-2.4521998446943365e+00	-2.30839550196	-1.71940500344	0.674158496981	0.674158496981	0.674158496981	0.674158496981
7	57	0.701753324084	1.6165291636	-2.47205469356	-2.2673094605073456e+00	-1.9031819154	-1.56016456553	0.674158496981	0.674158496981	0.674158496981	0.674158496981
8	65	0.668274902531	1.54787627827	-2.58804502854	-2.5880450285372567e+00	-1.94825170141	-1.8063379783	0.674158496981	0.674158496981	0.674158496981	0.674158496981
9	73	0.573843575112	1.65099842972	-2.58804502854	-2.2115022315180966e+00	-1.93366514341	-1.45605905854	0.674158496981	0.674158496981	0.674158496981	0.674158496981
10	81	0.642328695323	1.71071014177	-2.58804502854	-2.3571595817513180e+00	-1.87318344184	-1.34055968933	0.674158496981	0.674158496981	0.674158496981	0.674158496981
11	89	0.68421507758	1.60378306614	-2.62586279855	-2.6258627985474616e+00	-2.08213596938	-1.61298887916	0.674158496981	0.674158496981	0.674158496981	0.674158496981
12	97	0.623235064608	1.62387224717	-2.62586279855	-2.2606969553825924e+00	-1.92187095238	-1.686422558	0.674158496981	0.674158496981	0.674158496981	0.674158496981
13	105	0.6032843741	1.63414665711	-2.62586279855	-2.4438712163117033e+00	-2.00448896029	-1.81405612386	0.674158496981	0.674158496981	0.674158496981	0.674158496981
14	113	0.495684311652	1.97132300672	-2.62586279855	-2.2129446715061030e+00	-1.97294628267	-1.52481286322	0.674158496981	0.674158496981	0.674158496981	0.674158496981
15	121	0.472419798805	2.02008184344	-2.62586279855	-2.5266856233901356e+00	-2.22332685252	-1.67921556775	0.674158496981	0.674158496981	0.674158496981	0.674158496981
16	129	0.471582767452	2.2677387749	-2.62586279855	-2.3705006831493769e+00	-2.19943808668	-1.57994938862	0.674158496981	0.674158496981	0.674158496981	0.674158496981
17	137	0.439386538495	2.6063129359	-2.62586279855	-2.5251126811964371e+00	-1.99274204886	-1.99939765426	0.674158496981	0.674158496981	0.674158496981	0.674158496981
18	145	0.367170894653	2.60495337055	-2.62586279855	-2.4475807073535267e+00	-1.90692025336	-1.8243644217	0.674158496981	0.674158496981	0.674158496981	0.674158496981
19	153	0.37695168011	2.59372804743	-2.62586279855	-2.4477904412530003e+00	-2.28531539083	-1.85416039506	0.674158496981	0.674158496981	0.674158496981	0.674158496981
20	161	0.355358633293	2.48133672599	-2.62586279855	-2.2761205498763228e+00	-2.05591571418	-1.86700935608	0.674158496981	0.674158496981	0.674158496981	0.674158496981
21	169	0.320110559119	2.39721796703	-2.62586279855	-2.3590667274699126e+00	-2.21528013857	-1.94084066696	0.674158496981	0.674158496981	0.674158496981	0.674158496981
22	177	0.325727643126	2.5408663411	-2.62586279855	-2.5118883020060871e+00	-2.32565294217	-1.81154039115	0.674158496981	0.674158496981	0.674158496981	0.674158496981
23	185	0.335069644512	2.57536547833	-2.62586279855	-2.6250012448084017e+00	-2.25394543281	-2.03675953217	0.674158496981	0.674158496981	0.674158496981	0.674158496981
24	193	0.330176503975	2.64564109132	-2.62586279855	-2.4548211915547160e+00	-2.30820706668	-2.09915945625	0.674158496981	0.674158496981	0.674158496981	0.674158496981
25	201	0.316398591459	2.54063871749	-2.62586279855	-2.5927746663523905e+00	-2.18916007559	-1.72634662009	0.674158496981	0.674158496981	0.674158496981	0.674158496981
