% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=376039, Sun Nov 27 11:06:36 2016
0 1 1 0 0 0.999999851468 1.00000010128 0.999999775525 0.999999912822
1 9 1.166160268 0 0 1.11118333963 1.2773233254 1.33712743052 1.100220308
2 17 1.05077458803 0 0 0.947696227746 1.09976914502 1.15364610446 0.936582791845
3 25 0.939044382058 0 0 0.795453645852 0.949688622742 0.986508089231 0.795708367656
4 33 0.905885063235 0 0 0.753084148438 0.8773665146 0.925516674535 0.789532354031
5 41 0.913211571073 0 0 0.743092633345 0.944108375166 0.904945667574 0.773257696819
6 49 0.780386617855 0 0 0.617932164205 0.767312113844 0.734944115255 0.622328860339
7 57 0.701753324084 0 0 0.549066392931 0.671707638809 0.620099568507 0.53939893388
8 65 0.668274902531 0 0 0.531163405664 0.649052988878 0.583349703559 0.489751667795
9 73 0.573843575112 0 0 0.436158351758 0.55262354653 0.503256640539 0.393501890304
10 81 0.642328695323 0 0 0.468830458423 0.615177387073 0.554427417065 0.489072176646
11 89 0.68421507758 0 0 0.486746266658 0.644576901793 0.615072447941 0.495059265182
12 97 0.623235064608 0 0 0.425105517177 0.565329553147 0.569847510261 0.426431386655
13 105 0.6032843741 0 0 0.390418330416 0.599444908245 0.563699644831 0.402596128512
14 113 0.495684311652 0 0 0.302384129689 0.468982495935 0.454971890532 0.311422022218
15 121 0.472419798805 0 0 0.298531097731 0.452019571135 0.439487536406 0.285464718746
16 129 0.471582767452 0 0 0.282853212568 0.501408628213 0.42950547742 0.271871368588
17 137 0.439386538495 0 0 0.260703410344 0.450441393262 0.384516162034 0.262715531792
18 145 0.367170894653 0 0 0.204000707562 0.352340883204 0.302393954979 0.207126165749
19 153 0.37695168011 0 0 0.213376034388 0.351974472609 0.307688601822 0.218480453664
20 161 0.355358633293 0 0 0.195556594904 0.317081122047 0.280778626119 0.195831853358
21 169 0.320110559119 0 0 0.171239245557 0.295105248074 0.243408675709 0.180918737931
22 177 0.325727643126 0 0 0.169726559571 0.285057030414 0.232735081872 0.201365335118
23 185 0.335069644512 0 0 0.168683809933 0.307988294048 0.233985908347 0.200422140212
24 193 0.330176503975 0 0 0.158665335547 0.295078466691 0.23511463823 0.186924409251
25 201 0.316398591459 0 0 0.156636323594 0.275095983223 0.214675338937 0.171017486381
