%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=376039, Sun Nov 27 11:06:36 2016
0 1 1 1.0 1.0 1.0 1.0 1.0 1.0
1 9 1.166160268 1.0 1.0 1.0 1.0 1.0 1.0
2 17 1.05077458803 1.28807921991 0.932203566892 0.932203566892 0.94330619932 0.945784128083 1.28807921991
3 25 0.939044382058 1.23386766371 0.880124486654 0.880124486654 0.892974282764 0.902359573145 1.23386766371
4 33 0.905885063235 1.16174774571 0.829012971541 0.829012971541 0.843786252899 0.901734288122 1.16174774571
5 41 0.913211571073 1.147415239 0.781396152427 0.781396152427 0.851987066099 0.882910946146 1.147415239
6 49 0.780386617855 1.21589647463 0.741178343122 0.741178343122 0.815226291404 0.858809626636 1.21589647463
7 57 0.701753324084 1.15530808232 0.71468434244 0.71468434244 0.770496495506 0.823082564013 1.15530808232
8 65 0.668274902531 1.10371642028 0.713052093228 0.713052093228 0.73517787976 0.795553454123 1.10371642028
9 73 0.573843575112 1.14522580765 0.693656509321 0.693656509321 0.720117368802 0.750234140515 1.14522580765
10 81 0.642328695323 1.13111674209 0.661197192018 0.661197192018 0.710418252024 0.723290962742 1.13111674209
11 89 0.68421507758 1.06851351698 0.666245665976 0.666245665976 0.69973901007 0.836372233745 1.06851351698
12 97 0.623235064608 1.02830562345 0.633242932279 0.633242932279 0.692069838466 0.887593198493 1.02830562345
13 105 0.6032843741 0.997230199087 0.610245227836 0.610245227836 0.669513634241 0.881545323449 0.997230199087
14 113 0.495684311652 1.13482596744 0.575667185728 0.575667185728 0.632979725597 0.83943625139 1.13482596744
15 121 0.472419798805 1.10054356177 0.54480147195 0.54480147195 0.603670959399 0.795034588487 1.10054356177
16 129 0.471582767452 1.16513818065 0.513788533998 0.513788533998 0.597184297276 0.753151967396 1.16513818065
17 137 0.439386538495 1.25316260944 0.480818167373 0.480818167373 0.573506168631 0.722223648582 1.25316260944
18 145 0.367170894653 1.18575578509 0.455192710355 0.455192710355 0.583348665606 0.756851079807 1.18575578509
19 153 0.37695168011 1.10908564964 0.427602905685 0.427602905685 0.550513262826 0.714191784639 1.10908564964
20 161 0.355358633293 1.107261497 0.446235887858 0.446235887858 0.534712002523 0.695286252838 1.107261497
21 169 0.320110559119 1.04974344483 0.437900707932 0.437900707932 0.511046792162 0.687107573281 1.04974344483
22 177 0.325727643126 1.06637456539 0.419689358758 0.419689358758 0.491415641512 0.691999751465 1.06637456539
23 185 0.335069644512 1.03460055109 0.40172960296 0.40172960296 0.493197106158 0.674572668961 1.03460055109
24 193 0.330176503975 1.02990053211 0.38928202903 0.38928202903 0.492595182674 0.699197319554 1.02990053211
25 201 0.316398591459 0.986674659849 0.388356932868 0.388356932868 0.477483691906 0.710536787214 0.986674659849
